,debt_to_income
52939,0.23639099444201078
52940,0.0
52941,0.0
52942,0.0
52943,0.0
52944,0.0
52945,0.0
52946,0.23639116954733705
52947,0.23639101014743855
52948,0.23534167420647947
52949,0.0
52950,0.0
52951,0.0
52952,0.0
52953,0.0
52954,0.0
52955,0.0
52956,0.0
52957,0.0
52958,0.0
52959,0.23639122093745307
52960,0.236391207394773
52961,0.2353418189915688
52962,0.0
52963,0.022845196451125985
52964,0.0
52965,0.234746733768659
52966,0.0
52967,0.2363909542264249
52968,0.2353417903512123
52969,0.0
52970,0.23639122330480322
52971,0.2363911498793818
52972,0.0
52973,0.23534176628901596
52974,0.0
52975,0.0
52976,0.0039789764496381335
52977,0.0
52978,0.23639103957924995
52979,0.23639109018081914
52980,0.0
52981,0.23639109845557593
52982,0.0
52983,0.0
52984,0.0
52985,0.23534166271640833
52986,0.23639098262733488
52987,0.0
52988,0.0
52989,0.23534181418129485
52990,0.0
52991,0.0
52992,0.0
52993,0.2347467464339382
52994,0.0
52995,0.0
52996,0.0
52997,0.0
52998,0.2347467564887746
52999,0.0
53000,0.0
53001,0.0
53002,0.23534168896160945
53003,0.23534173002651057
53004,0.0
53005,0.012745887653312743
53006,0.23639129443084514
53007,0.0
53008,0.0
53009,0.2353417161432855
53010,0.0
53011,0.0018822111244771484
53012,0.0
53013,0.25286223757350906
53014,0.23474672974831617
53015,0.23474674643367974
53016,0.0
53017,0.0
53018,0.23474672345242448
53019,0.23474673161098153
53020,0.0
53021,0.23474677711912528
53022,0.23534168523087898
53023,0.0025563838202248587
53024,0.2353417043622888
53025,0.23534169174860559
53026,0.0
53027,0.0
53028,0.008546312580310382
53029,0.23639101385029462
53030,0.0
53031,0.0
53032,0.0
53033,0.0
53034,0.2363911474553557
53035,0.2363911480564014
53036,0.0
53037,0.23639104584820833
53038,0.0
53039,0.0
53040,0.0
53041,0.0
53042,0.0
53043,0.004833526001089183
53044,0.0
53045,0.2347467991034737
53046,0.23534176825775222
53047,0.23639098819035814
53048,0.23534176400255852
53049,0.0
53050,0.0
53051,0.2347467046043536
53052,0.0
53053,0.0
53054,0.0
53055,0.0
53056,0.23639114633834368
53057,0.0
53058,0.2347467250560202
53059,0.23639116417841388
53060,0.23639107578537433
53061,0.0
53062,0.0
53063,0.0
53064,0.0
53065,0.2353417074220026
53066,0.0
53067,0.0
53068,0.0
53069,0.005047654931103282
53070,0.0
53071,0.23534184631166338
53072,0.23474682512956196
53073,0.0
53074,0.0
53075,0.0
53076,0.23474673068020693
53077,0.2347467815117093
53078,0.0
53079,0.0
53080,0.0
53081,0.0
53082,0.0
53083,0.23534179660411342
53084,0.0
53085,0.23534180971585544
53086,0.23534168939439878
53087,0.0
53088,0.0
53089,0.002696577656601207
53090,0.23639125251514345
53091,0.2363911217800618
53092,0.23639135437271291
53093,0.0
53094,0.24058073989940595
53095,0.23534173085667462
53096,0.0
53097,0.0
53098,0.23639115445839678
53099,0.0
53100,0.0
53101,0.23474674327990314
53102,0.236391265187426
53103,0.017885165997382296
53104,0.0
53105,0.0
53106,0.0
53107,0.0
53108,0.0
53109,0.0
53110,0.0
53111,0.23534182368528814
53112,0.24229999845525313
53113,0.01329523124601263
53114,0.23639112178006175
53115,0.2353418038735528
53116,0.0
53117,0.0
53118,0.0
53119,0.05380911167074743
53120,0.029801955683757247
53121,0.0
53122,0.0
53123,0.01825489204138956
53124,0.0
53125,0.0
53126,0.23474680261677988
53127,0.0
53128,0.0
53129,0.235341808179008
53130,0.23474678776082689
53131,0.0
53132,0.0
53133,0.23474674632113307
53134,0.0
53135,0.0
53136,0.0
53137,0.2353417904066384
53138,0.23474678805709803
53139,0.23639096490353378
53140,0.23639097413351878
53141,0.23474676816610907
53142,0.0
53143,0.236391080950189
53144,0.0
53145,0.0
53146,0.0
53147,0.0
53148,0.0
53149,0.23639103150313648
53150,0.2353416774208657
53151,0.0
53152,0.011297762516514402
53153,0.26380899242784744
53154,0.23534178687467727
53155,0.0
53156,0.0
53157,0.2375168213822597
53158,0.0
53159,0.0
53160,0.0
53161,0.012484984214290042
53162,0.23639124888989915
53163,0.0
53164,0.23474677953951487
53165,0.0
53166,0.0
53167,0.0
53168,0.0
53169,0.2424612438822152
53170,0.2363913161772182
53171,0.23639107460967831
53172,0.0
53173,0.2363910355298846
53174,0.0
53175,0.0
53176,0.23534174908594718
53177,0.23639119078246432
53178,0.0
53179,0.23534180280382946
53180,0.0
53181,0.0
53182,0.0
53183,0.0
53184,0.0
53185,0.23639107299316106
53186,0.23639114655664453
53187,0.23534166788492727
53188,0.0
53189,0.23474678161774304
53190,0.006081674477407565
53191,0.2363911728485483
53192,0.0
53193,0.0
53194,0.2347467564887746
53195,0.0
53196,0.23639119912965928
53197,0.01524635150207017
53198,0.2353417040859846
53199,0.0
53200,0.23534178759053728
53201,0.2347467786760785
53202,0.2363911687448991
53203,0.0367840650766692
53204,0.038656663694863695
53205,0.0
53206,0.23534166826973166
53207,0.0
53208,0.0
53209,0.0
53210,0.2363912173216783
53211,0.0
53212,0.01365750607177042
53213,0.0
53214,0.0
53215,0.0
53216,0.23639124184524773
53217,0.0
53218,0.23639115288993245
53219,0.0
53220,0.0
53221,0.2347467564887746
53222,0.0
53223,0.23474680795493513
53224,0.0
53225,0.2363910971578101
53226,0.0
53227,0.0
53228,0.23534181449719332
53229,0.2363911969994429
53230,0.0
53231,0.23639120019498644
53232,0.005295209079819074
53233,0.23639104451217835
53234,0.23534178280352522
53235,0.0
53236,0.23639120041121683
53237,0.020271719151429255
53238,0.0
53239,0.23534176424339198
53240,0.0
53241,0.23534176410114557
53242,0.23534173135770303
53243,0.0
53244,0.0
53245,0.0
53246,0.23639112178006177
53247,0.0
53248,0.23639129590735533
53249,0.0
53250,0.0
53251,0.0
53252,0.0
53253,0.2363912135370417
53254,0.0
53255,0.23639103003686313
53256,0.0
53257,0.0
53258,0.0
53259,0.005141591456106965
53260,0.0
53261,0.23611663859063203
53262,0.236391095587781
53263,0.2353418193534924
53264,0.23534181666508594
53265,0.0
53266,0.0
53267,0.0
53268,0.0
53269,0.0
53270,0.0
53271,0.0
53272,0.012549909751264613
53273,0.2353417490859471
53274,0.0
53275,0.0
53276,0.0
53277,0.0
53278,0.2347467037744948
53279,0.0
53280,0.0
53281,0.0
53282,0.007191063085563385
53283,0.0
53284,0.23534174908594716
53285,0.23474670894516142
53286,0.0
53287,0.23534174908594716
53288,0.0
53289,0.0
53290,0.0
53291,0.2364624895791787
53292,0.3023434515403396
53293,0.0
53294,0.2363910187574631
53295,0.0
53296,0.23639103149408552
53297,0.0
53298,0.2527308563579113
53299,0.23534176823038175
53300,0.0
53301,0.23639100414274877
53302,0.03206701380003317
53303,0.0
53304,0.0
53305,0.23474674539191479
53306,0.0
53307,0.0
53308,0.0
53309,0.0
53310,0.0019916226538313256
53311,0.23639106255318149
53312,0.23639117977052873
53313,0.0
53314,0.23639115523948434
53315,0.23474678318142553
53316,0.23639094003140193
53317,0.0
53318,0.0
53319,0.0
53320,0.0
53321,0.0
53322,0.0
53323,0.01932321736120334
53324,0.0
53325,0.0
53326,0.0
53327,0.0
53328,0.006348811325626256
53329,0.0
53330,0.23534170693169554
53331,0.23474676790776863
53332,0.23534176451819402
53333,0.0
53334,0.0
53335,0.24953088421949568
53336,0.0
53337,0.0
53338,0.0
53339,0.23639120435060368
53340,0.0
53341,0.2347467326106081
53342,0.0
53343,0.2347467461933343
53344,0.0
53345,0.23474678183076472
53346,0.2363909724811289
53347,0.0
53348,0.0
53349,0.2353417304959215
53350,0.0
53351,0.0
53352,0.0
53353,0.0
53354,0.0
53355,0.0
53356,0.2363912490443827
53357,0.23534180492520346
53358,0.0
53359,0.012583591703216775
53360,0.0
53361,0.0
53362,0.0
53363,0.0
53364,0.0
53365,0.0
53366,0.013763279634665311
53367,0.2363913032092167
53368,0.0
53369,0.24102485747892857
53370,0.0
53371,0.0
53372,0.0
53373,0.2353416905114009
53374,0.0
53375,0.23639114993238888
53376,0.0
53377,0.23534165545727664
53378,0.019575099259633928
53379,0.0
53380,0.254186187056133
53381,0.23534178593998628
53382,0.0
53383,0.23639107584811206
53384,0.0
53385,0.0
53386,0.0
53387,0.0
53388,0.0
53389,0.0
53390,0.23639120907355238
53391,0.23534181784651717
53392,0.2363912194564304
53393,0.23534169529208407
53394,0.23639107643973725
53395,0.23639122010147331
53396,0.2353417344768053
53397,0.2363909779444337
53398,0.23474673381533528
53399,0.2347467564887746
53400,0.0
53401,0.0
53402,0.0
53403,0.235341810901042
53404,0.2347467911829651
53405,0.0
53406,0.0
53407,0.23534174908594713
53408,0.23534176683964425
53409,0.23534170919326214
53410,0.0
53411,0.0041790610171104905
53412,0.0
53413,0.0
53414,0.0
53415,0.0
53416,0.0
53417,0.0
53418,0.2353416633521382
53419,0.0
53420,0.0
53421,0.0
53422,0.23534180645854105
53423,0.23534165867632972
53424,0.01157699496708293
53425,0.0
53426,0.0
53427,0.23534171432420098
53428,0.0
53429,0.0
53430,0.0
53431,0.0
53432,0.0
53433,0.0
53434,0.23639115070486674
53435,0.23534165963466966
53436,0.0
53437,0.0
53438,0.0
53439,0.0
53440,0.23639115156106136
53441,0.0
53442,0.0
53443,0.0
53444,0.0
53445,0.2353417490859471
53446,0.25611329452162973
53447,0.008438425533082442
53448,0.0
53449,0.0
53450,0.23534183194240318
53451,0.0
53452,0.0
53453,0.23534167529276
53454,0.2363909537995793
53455,0.0
53456,0.010055263418779622
53457,0.0
53458,0.0
53459,0.0
53460,0.0
53461,0.0
53462,0.23474674659555347
53463,0.0
53464,0.013317202956032328
53465,0.23534168310661405
53466,0.2353416886130318
53467,0.0
53468,0.23639125079046822
53469,0.0
53470,0.0
53471,0.0
53472,0.0
53473,0.2371728912406408
53474,0.0
53475,0.0
53476,0.0
53477,0.0
53478,0.0
53479,0.23534179178058176
53480,0.0
53481,0.0
53482,0.0
53483,0.0
53484,0.2353417294292536
53485,0.0
53486,0.2450397197080659
53487,0.23639116755229722
53488,0.0
53489,0.0
53490,0.0
53491,0.0
53492,0.0
53493,0.0
53494,0.0
53495,0.0
53496,0.23534168371107803
53497,0.0
53498,0.0
53499,0.0
53500,0.0
53501,0.0
53502,0.0
53503,0.23474681312223195
53504,0.0
53505,0.0
53506,0.0
53507,0.004450097911300512
53508,0.2363912333190326
53509,0.0
53510,0.23639109690723498
53511,0.0
53512,0.23639112178006172
53513,0.235341731082917
53514,0.0
53515,0.23639094550506107
53516,0.0
53517,0.0
53518,0.0
53519,0.23534180951910108
53520,0.0
53521,0.23639112178006183
53522,0.0
53523,0.23639112178006177
53524,0.2353416909814786
53525,0.0023272021522101403
53526,0.23639102783252458
53527,0.23639108201243828
53528,0.0
53529,0.0
53530,0.0
53531,0.23534165707251273
53532,0.0
53533,0.23639104720098977
53534,0.0
53535,0.0
53536,0.051951512460669654
53537,0.24442822517092933
53538,0.0
53539,0.0
53540,0.23639115217085674
53541,0.0
53542,0.23474676672608577
53543,0.0
53544,0.0
53545,0.0
53546,0.0
53547,0.0
53548,0.23474677633151622
53549,0.0
53550,0.2363910327579738
53551,0.23534174908594716
53552,0.23639105377323374
53553,0.23474675648877463
53554,0.23639125029128263
53555,0.0
53556,0.0
53557,0.2353417702472254
53558,0.0
53559,0.0
53560,0.0
53561,0.0
53562,0.0
53563,0.0
53564,0.0
53565,0.0
53566,0.0
53567,0.2353417641855958
53568,0.0
53569,0.0
53570,0.0
53571,0.0
53572,0.0
53573,0.0
53574,0.0
53575,0.0
53576,0.2353417656857186
53577,0.0
53578,0.23639112178006177
53579,0.244828183173537
53580,0.0
53581,0.0
53582,0.0
53583,0.23534165526512346
53584,0.0
53585,0.0
53586,0.0
53587,0.2363912564743995
53588,0.022058261207953473
53589,0.0
53590,0.0
53591,0.0
53592,0.2353417052344633
53593,0.23534170252963296
53594,0.0
53595,0.0
53596,0.0
53597,0.2353417163838143
53598,0.0
53599,0.23639090464312373
53600,0.0
53601,0.0
53602,0.0
53603,0.0
53604,0.0
53605,0.0
53606,0.02338102691534298
53607,0.016255940910148682
53608,0.0
53609,0.0
53610,0.2347467677138349
53611,0.0
53612,0.031105173312035134
53613,0.2353417688662232
53614,0.2363910621500236
53615,0.0
53616,0.2510137995231975
53617,0.23639101359467796
53618,0.0
53619,0.23474679712309354
53620,0.0
53621,0.0
53622,0.2363911974397716
53623,0.0
53624,0.236391011740163
53625,0.0
53626,0.23639112178006177
53627,0.0
53628,0.2363911217800617
53629,0.0
53630,0.0
53631,0.0
53632,0.0
53633,0.0
53634,0.300391943332435
53635,0.2353417634788472
53636,0.0
53637,0.23639112178006175
53638,0.0
53639,0.0
53640,0.0
53641,0.0
53642,0.0
53643,0.0
53644,0.0
53645,0.015650982534993384
53646,0.0
53647,0.23639122402119975
53648,0.2353418210989767
53649,0.0
53650,0.0
53651,0.0
53652,0.23639114802664313
53653,0.0
53654,0.0
53655,0.0
53656,0.2353416812094152
53657,0.0
53658,0.0
53659,0.2353416415796333
53660,0.23639107070425955
53661,0.2363910436550525
53662,0.23534178721057253
53663,0.0
53664,0.23639108922813867
53665,0.0
53666,0.0
53667,0.0
53668,0.0
53669,0.0
53670,0.0
53671,0.23534183122575064
53672,0.23534167290411656
53673,0.0
53674,0.23639129711623494
53675,0.008380465731517498
53676,0.0
53677,0.0
53678,0.23639105251059722
53679,0.0
53680,0.23639103003330247
53681,0.0
53682,0.23639118274026794
53683,0.0
53684,0.0
53685,0.0
53686,0.0
53687,0.23474671638519287
53688,0.0
53689,0.0
53690,0.23474677049124343
53691,0.003707770524737065
53692,0.259777964749502
53693,0.2353418079549545
53694,0.0
53695,0.0
53696,0.23639114817885346
53697,0.008526218844685756
53698,0.23474670813195953
53699,0.0
53700,0.23639112178006177
53701,0.0
53702,0.01817216340347192
53703,0.0
53704,0.0
53705,0.23639128933886489
53706,0.0
53707,0.23639125092050084
53708,0.23534167278648907
53709,0.2347467464963282
53710,0.23534173193022134
53711,0.0
53712,0.24106795421340638
53713,0.0
53714,0.25730001792899093
53715,0.0
53716,0.0
53717,0.0
53718,0.23474674610353347
53719,0.005838358060785041
53720,0.2347467766402692
53721,0.0
53722,0.23639124121059404
53723,0.0
53724,0.23534166204076615
53725,0.0
53726,0.0
53727,0.23474672444935715
53728,0.0
53729,0.0
53730,0.0
53731,0.23639115363432892
53732,0.2353417680441609
53733,0.23474678124526982
53734,0.23534185569143823
53735,0.0
53736,0.0
53737,0.23639115019850535
53738,0.23534167227266942
53739,0.0
53740,0.0
53741,0.004164091971373328
53742,0.23639109031708605
53743,0.23968031565122755
53744,0.23639112178006175
53745,0.23474681187759275
53746,0.0
53747,0.23534178177627849
53748,0.2363912920765586
53749,0.0
53750,0.23534174908594713
53751,0.0
53752,0.23534177109885615
53753,0.23474672473534908
53754,0.0013652330389115192
53755,0.0
53756,0.0
53757,0.2363910479673707
53758,0.0
53759,0.0
53760,0.0
53761,0.0
53762,0.23639125220300147
53763,0.0
53764,0.23639092438502105
53765,0.0
53766,0.0
53767,0.0
53768,0.0
53769,0.236391045812826
53770,0.0
53771,0.23639127563255286
53772,0.0
53773,0.23474678661243878
53774,0.2363910759177535
53775,0.2347468129448965
53776,0.0
53777,0.23474681439804623
53778,0.0
53779,0.0
53780,0.0
53781,0.0
53782,0.0
53783,0.0
53784,0.23639134547451027
53785,0.23534171887345492
53786,0.2396632659932858
53787,0.0
53788,0.0
53789,0.23534174908594713
53790,0.23639100323069026
53791,0.0
53792,0.2353417664828588
53793,0.0013929765419184131
53794,0.23534180201301652
53795,0.0
53796,0.2353418067601292
53797,0.0
53798,0.0
53799,0.23534176494623463
53800,0.2347468159925246
53801,0.0
53802,0.0
53803,0.0
53804,0.0
53805,0.0
53806,0.23639098825525184
53807,0.2347467459734919
53808,0.006146971180159648
53809,0.27011136568673955
53810,0.0
53811,0.0
53812,0.2363912053379819
53813,0.013548857261536252
53814,0.23534174908594716
53815,0.0
53816,0.0
53817,0.2353418040213935
53818,0.0
53819,0.2347467803058469
53820,0.0
53821,0.0
53822,0.0
53823,0.23639125994764282
53824,0.23639112178006166
53825,0.2363912083896003
53826,0.0
53827,0.0
53828,0.236391218552245
53829,0.0
53830,0.2363911743113171
53831,0.0
53832,0.0
53833,0.0
53834,0.0
53835,0.23534179957872745
53836,0.0
53837,0.0
53838,0.013723103110174094
53839,0.23639124230961725
53840,0.23534182304973403
53841,0.2347467883799923
53842,0.2353417331232705
53843,0.23534166148843672
53844,0.0
53845,0.0
53846,0.0
53847,0.3038796900308362
53848,0.0
53849,0.0
53850,0.0
53851,0.0
53852,0.0
53853,0.0
53854,0.23534180625822157
53855,0.23639104402496539
53856,0.0
53857,0.23639108718212615
53858,0.2353416853500305
53859,0.0
53860,0.0
53861,0.0
53862,0.23639101895005463
53863,0.2353417655804856
53864,0.23639100577735794
53865,0.0
53866,0.23474678927578382
53867,0.23998015955086455
53868,0.2353416700000391
53869,0.23639127204411228
53870,0.0
53871,0.0028595935881742906
53872,0.23534178475265594
53873,0.003991865353579411
53874,0.0
53875,0.02187380743634155
53876,0.0
53877,0.0
53878,0.0
53879,0.0
53880,0.0
53881,0.0
53882,0.23534180615196
53883,0.0
53884,0.23639098942895437
53885,0.0
53886,0.0
53887,0.0
53888,0.2347468108798409
53889,0.0
53890,0.005757131191364412
53891,0.0
53892,0.000932340098256473
53893,0.0
53894,0.0
53895,0.23639125416244725
53896,0.0
53897,0.0
53898,0.003112209160897523
53899,0.0
53900,0.0
53901,0.0
53902,0.0
53903,0.0
53904,0.0
53905,0.0
53906,0.0
53907,0.23639121633825033
53908,0.0
53909,0.0
53910,0.0
53911,0.0
53912,0.23534168944575498
53913,0.23534179220925594
53914,0.0
53915,0.0
53916,0.0
53917,0.30881521311475957
53918,0.0
53919,0.0
53920,0.23534171919173727
53921,0.0
53922,0.0
53923,0.005352940626752548
53924,0.23474681251239501
53925,0.2347468145632571
53926,0.0
53927,0.23534179626631255
53928,0.0
53929,0.0
53930,0.0
53931,0.0
53932,0.0
53933,0.23639121793317133
53934,0.0
53935,0.0
53936,0.0
53937,0.2353417663728714
53938,0.0
53939,0.0
53940,0.0
53941,0.0
53942,0.0
53943,0.2353416416738417
53944,0.23639099933019447
53945,0.23639117047994276
53946,0.0
53947,0.0
53948,0.0
53949,0.0
53950,0.0
53951,0.0
53952,0.005059027629715517
53953,0.23474672323405582
53954,0.0
53955,0.0
53956,0.2416416162573658
53957,0.0
53958,0.0
53959,0.23534167495525363
53960,0.23639117889207187
53961,0.23639117017708988
53962,0.0
53963,0.0
53964,0.0
53965,0.0
53966,0.0
53967,0.0071049850492741
53968,0.0
53969,0.0
53970,0.0
53971,0.0
53972,0.23639099765055166
53973,0.0
53974,0.0
53975,0.0
53976,0.0
53977,0.23639116088174164
53978,0.0
53979,0.0
53980,0.0
53981,0.2363911217800617
53982,0.0
53983,0.0047885611748881615
53984,0.0
53985,0.0
53986,0.23534176624649164
53987,0.005458340542046642
53988,0.0
53989,0.0
53990,0.0
53991,0.0
53992,0.2353418097886919
53993,0.0
53994,0.0
53995,0.23534182285058106
53996,0.23639112178006175
53997,0.0
53998,0.0
53999,0.23534169690190132
54000,0.23534170595407902
54001,0.23474674451060434
54002,0.0
54003,0.0
54004,0.020410736471917126
54005,0.0
54006,0.0
54007,0.0
54008,0.0
54009,0.0
54010,0.0
54011,0.0
54012,0.23474674393408976
54013,0.0
54014,0.0
54015,0.0
54016,0.0
54017,0.0
54018,0.0
54019,0.0
54020,0.0
54021,0.23534178216005375
54022,0.0
54023,0.23639126607571156
54024,0.23474679222747466
54025,0.0
54026,0.2347467042075661
54027,0.005652834035801812
54028,0.0
54029,0.2353418049810372
54030,0.0
54031,0.23534173065867217
54032,0.011307617831868056
54033,0.23639102881374607
54034,0.0
54035,0.23534166360693773
54036,0.0
54037,0.0
54038,0.23639098428188854
54039,0.0
54040,0.0
54041,0.0
54042,0.23534173466904007
54043,0.0
54044,0.0
54045,0.23534183632487418
54046,0.0
54047,0.0
54048,0.2363912565567236
54049,0.2353417045397243
54050,0.0
54051,0.0
54052,0.0
54053,0.23639119361893293
54054,0.0
54055,0.0
54056,0.0
54057,0.23534173322390875
54058,0.0
54059,0.0
54060,0.0
54061,0.0
54062,0.0
54063,0.0
54064,0.0
54065,0.0
54066,0.0
54067,0.0007923895765654567
54068,0.23639109925958873
54069,0.2363910463373547
54070,0.0
54071,0.0
54072,0.0
54073,0.0
54074,0.23639127341037128
54075,0.020940639614028228
54076,0.2363911646982372
54077,0.00814420711210397
54078,0.2363910208257765
54079,0.0
54080,0.23534173033206385
54081,0.0
54082,0.0
54083,0.0
54084,0.0
54085,0.0
54086,0.007315937501945246
54087,0.0
54088,0.24673719795179264
54089,0.23639117128057194
54090,0.0
54091,0.0
54092,0.0
54093,0.0
54094,0.0
54095,0.0
54096,0.0
54097,0.0
54098,0.2363911217800618
54099,0.23474675648877458
54100,0.0
54101,0.0
54102,0.23534176432217116
54103,0.0
54104,0.0
54105,0.0
54106,0.0
54107,0.23534174908594718
54108,0.23639100296111734
54109,0.0
54110,0.0
54111,0.0
54112,0.0
54113,0.0
54114,0.0
54115,0.0
54116,0.23474678341917551
54117,0.0
54118,0.0
54119,0.0
54120,0.23534182265518833
54121,0.2353417320842999
54122,0.037347114763311505
54123,0.0
54124,0.0
54125,0.23639126133037983
54126,0.0
54127,0.0
54128,0.0
54129,0.0
54130,0.23474681496085656
54131,0.0
54132,0.0
54133,0.0
54134,0.23639109301631755
54135,0.27455682965701983
54136,0.0
54137,0.0
54138,0.0
54139,0.23639109065278924
54140,0.0
54141,0.0
54142,0.0
54143,0.0
54144,0.0
54145,0.24292569596581798
54146,0.23534181387552208
54147,0.0
54148,0.23534177866353637
54149,0.003595484147917836
54150,0.0
54151,0.23534176738373594
54152,0.23639101582358638
54153,0.0
54154,0.23534177114832125
54155,0.0
54156,0.23639109450112367
54157,0.0
54158,0.0
54159,0.2353417692226065
54160,0.0
54161,0.0
54162,0.0
54163,0.0
54164,0.006830755554971713
54165,0.0
54166,0.23639125278411854
54167,0.0
54168,0.0
54169,0.23534174908594716
54170,0.23474676632233554
54171,0.23639100412415906
54172,0.0
54173,0.23534167934991357
54174,0.0
54175,0.0
54176,0.0
54177,0.0
54178,0.23639106977283025
54179,0.23639120492301205
54180,0.23534174908594713
54181,0.23474675648877452
54182,0.0
54183,0.2353416599683843
54184,0.021044155129093477
54185,0.23639107322973138
54186,0.23534167002606243
54187,0.23534170385706496
54188,0.0
54189,0.0
54190,0.23639116995001797
54191,0.0
54192,0.0
54193,0.23474675648877463
54194,0.0
54195,0.2363911488516356
54196,0.2353416678308883
54197,0.24155850731657474
54198,0.0
54199,0.2347467564887746
54200,0.23639093775523012
54201,0.23646249052972715
54202,0.2745828887879325
54203,0.0
54204,0.0
54205,0.23639108357241648
54206,0.0
54207,0.23534179531805982
54208,0.23639102096505799
54209,0.2353417490859471
54210,0.0
54211,0.2363911217800617
54212,0.0
54213,0.0
54214,0.23639096790123112
54215,0.0
54216,0.0024258311362944586
54217,0.0
54218,0.23534165940970772
54219,0.0
54220,0.0
54221,0.0
54222,0.0
54223,0.0
54224,0.0
54225,0.0
54226,0.0
54227,0.0
54228,0.23639112178006177
54229,0.2353417046645024
54230,0.0
54231,0.0
54232,0.23474671547946593
54233,0.0
54234,0.23534178822428956
54235,0.0
54236,0.0
54237,0.0
54238,0.009225389315117424
54239,0.0
54240,0.0
54241,0.23534171978672916
54242,0.23639117033724338
54243,0.2870554998576703
54244,0.0
54245,0.0
54246,0.23639129892172556
54247,0.0
54248,0.23639116581322675
54249,0.0
54250,0.0
54251,0.0
54252,0.0
54253,0.0
54254,0.0
54255,0.0044539510057061155
54256,0.0
54257,0.23639123104011675
54258,0.007236028475632458
54259,0.0
54260,0.0
54261,0.23639120735618616
54262,0.23474678460165696
54263,0.0
54264,0.0
54265,0.23639122579322033
54266,0.2347467429091432
54267,0.23534173254907165
54268,0.0
54269,0.02986840219897196
54270,0.0
54271,0.23474676654973126
54272,0.23534166475850254
54273,0.23474669157254568
54274,0.0
54275,0.0
54276,0.23534169658923815
54277,0.23534168995472068
54278,0.0
54279,0.23474671332278035
54280,0.0
54281,0.23534178458343605
54282,0.0
54283,0.0
54284,0.0
54285,0.0
54286,0.0
54287,0.0
54288,0.0
54289,0.0
54290,0.0
54291,0.23639120090232116
54292,0.0
54293,0.03171688430826088
54294,0.0
54295,0.23534167363754513
54296,0.005801489791383687
54297,0.23534178083127705
54298,0.0
54299,0.0
54300,0.035739597240836654
54301,0.23639114704740402
54302,0.0
54303,0.23534169032529748
54304,0.0
54305,0.0
54306,0.0
54307,0.0
54308,0.0
54309,0.0
54310,0.019058289716875208
54311,0.0
54312,0.2347466905609156
54313,0.003818271034107616
54314,0.2353416560815574
54315,0.0
54316,0.0
54317,0.0
54318,0.0
54319,0.0
54320,0.23639122557742345
54321,0.0
54322,0.0
54323,0.23534174908594718
54324,0.0
54325,0.0
54326,0.2363912142384809
54327,0.0
54328,0.23639112178006172
54329,0.0
54330,0.0
54331,0.0
54332,0.0
54333,0.0
54334,0.0
54335,0.23534168697166782
54336,0.0
54337,0.0
54338,0.0
54339,0.0
54340,0.23474672871780827
54341,0.0
54342,0.0
54343,0.2363910192314234
54344,0.0
54345,0.0
54346,0.0
54347,0.23474674415752111
54348,0.2363911217800617
54349,0.0
54350,0.23639114707741818
54351,0.2353416611393182
54352,0.05839586636263944
54353,0.0
54354,0.23639102019389063
54355,0.23534182682106541
54356,0.0
54357,0.0
54358,0.0
54359,0.0
54360,0.0
54361,0.0
54362,0.0
54363,0.0
54364,0.23639097770049947
54365,0.0010582089361470626
54366,0.23639100831818702
54367,0.0
54368,0.0
54369,0.0
54370,0.0044313753769384635
54371,0.0
54372,0.0
54373,0.0
54374,0.23639101068557702
54375,0.0
54376,0.23534179229543875
54377,0.0
54378,0.0
54379,0.0
54380,0.23639104306071712
54381,0.0
54382,0.0
54383,0.0
54384,0.0
54385,0.23639099342092845
54386,0.0
54387,0.0
54388,0.23639095291852577
54389,0.0
54390,0.0
54391,0.0
54392,0.0
54393,0.0
54394,0.0
54395,0.23639123460951045
54396,0.23474681237810496
54397,0.0
54398,0.0
54399,0.0
54400,0.23474674564607403
54401,0.0
54402,0.0
54403,0.23474679687400019
54404,0.2353417634958205
54405,0.0
54406,0.0
54407,0.0
54408,0.0
54409,0.0
54410,0.0
54411,0.0
54412,0.0
54413,0.0
54414,0.2363910125959312
54415,0.0
54416,0.010073046750683629
54417,0.23639108713679724
54418,0.0
54419,0.0
54420,0.0
54421,0.23639097000825077
54422,0.0
54423,0.23534181240434263
54424,0.0
54425,0.0
54426,0.23474673192778095
54427,0.23534176825203773
54428,0.0
54429,0.0
54430,0.0
54431,0.2363911789388862
54432,0.0
54433,0.0
54434,0.0
54435,0.0
54436,0.0
54437,0.2353418056759089
54438,0.0
54439,0.01523763859672678
54440,0.23639090051153727
54441,0.23751683235698426
54442,0.23474674293820913
54443,0.23534174908594716
54444,0.0020394820010675237
54445,0.0
54446,0.0
54447,0.0
54448,0.0
54449,0.23639117127684062
54450,0.0
54451,0.23534173302581982
54452,0.0
54453,0.23639119365093061
54454,0.0
54455,0.0
54456,0.23534166191114897
54457,0.23639101452971997
54458,0.23639112178006172
54459,0.23639104913889952
54460,0.0
54461,0.0
54462,0.23639129887076704
54463,0.0
54464,0.0
54465,0.0
54466,0.25320574549647284
54467,0.23639128927457617
54468,0.0
54469,0.0
54470,0.0
54471,0.23474678059252435
54472,0.23534170496468587
54473,0.0
54474,0.0
54475,0.0
54476,0.0
54477,0.0
54478,0.0
54479,0.0
54480,0.23639115070741526
54481,0.0
54482,0.0
54483,0.23474678615170386
54484,0.0
54485,0.0
54486,0.0
54487,0.0
54488,0.0
